"","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","id","burst","year"
"11234",675623.283884151,7250468.77211083,2010-05-31 17:16:00,157.25033800595,-97.8008277267218,185.182803486224,7200,715087312.253317,-0.556398372614925,-0.199597833430064,"r_RG_10_061","r_RG_10_061.1","2010"
"11235",675780.534222157,7250370.9712831,2010-05-31 19:16:00,-359.536871980876,-91.5352951642126,371.006027679595,7200,721472805.614917,-2.89229658053055,-2.33589820791563,"r_RG_10_061","r_RG_10_061.1","2010"
"11236",675420.997350176,7250279.43598793,2010-05-31 21:16:00,-39.642035944853,-29.1787901530042,49.2228890725247,7200,701720184.515058,-2.50707507665796,0.38522150387259,"r_RG_10_061","r_RG_10_061.1","2010"
"11237",675381.355314231,7250250.25719778,2010-05-31 23:16:00,21.5379460724071,92.5059099448845,94.980137374869,7200,699247722.492509,1.34204389273316,-2.43406633778846,"r_RG_10_061","r_RG_10_061.1","2010"
"11238",675402.893260304,7250342.76310773,2010-06-01 01:16:00,-77.4737850792008,-199.169049281627,213.706568842058,7200,701847963.677209,-1.94177115242165,2.99937026202477,"r_RG_10_061","r_RG_10_061.1","2010"
"11239",675325.419475224,7250143.59405844,2010-06-01 03:16:00,-242.027786295861,-1086.90824946202,1113.52907105647,7200,694709626.145694,-1.78989713300528,0.151874019416368,"r_RG_10_061","r_RG_10_061.1","2010"
"11240",675083.391688928,7249056.68580898,2010-06-01 05:16:00,-193.820117303287,-102.593772628345,219.298244529171,7200,666317880.658257,-2.65476144017529,-0.864864307170013,"r_RG_10_061","r_RG_10_061.1","2010"
"11241",674889.571571625,7248954.09203635,2010-06-01 07:16:00,-394.381542388932,196.540533291176,440.641557508427,7200,655302731.675066,2.67926491698929,-0.949158950015002,"r_RG_10_061","r_RG_10_061.1","2010"
"11242",674495.190029236,7249150.63256965,2010-06-01 09:16:00,-471.601347760647,-36.7727253511548,473.032836639709,7200,638735845.949627,-3.06377593294547,0.540144457244825,"r_RG_10_061","r_RG_10_061.1","2010"
"11243",674023.588681476,7249113.85984429,2010-06-01 11:16:00,151.936151038972,-173.408135331236,230.553628016549,7200,615549361.531223,-0.85130032069764,2.21247561224783,"r_RG_10_061","r_RG_10_061.1","2010"
"11244",674175.524832515,7248940.45170896,2010-06-01 13:16:00,-21.6847924717003,218.370561932214,219.444600168542,7200,620402350.143909,1.66977456321953,2.52107488391717,"r_RG_10_061","r_RG_10_061.1","2010"
"11245",674153.840040043,7249158.8222709,2010-06-01 15:16:00,-147.428246122552,-424.425050808117,449.301359343864,7200,622398546.895689,-1.90511723674591,2.70829350721415,"r_RG_10_061","r_RG_10_061.1","2010"
"11246",674006.41179392,7248734.39722009,2010-06-01 17:16:00,-311.274780810229,552.281983853318,633.961654090697,7200,609554356.444203,2.08403289561466,-2.29403517481902,"r_RG_10_061","r_RG_10_061.1","2010"
"11247",673695.13701311,7249286.67920394,2010-06-01 19:16:00,682.138405177277,857.135439772159,1095.44236084388,7200,602477333.244247,0.898600167474879,-1.18543272813978,"r_RG_10_061","r_RG_10_061.1","2010"
"11248",674377.275418287,7250143.81464371,2010-06-01 21:16:00,1058.35830102745,87.3518111072481,1061.9569823008,7200,648014287.226702,0.0823485479716124,-0.816251619503266,"r_RG_10_061","r_RG_10_061.1","2010"
"11249",675435.633719315,7250231.16645482,2010-06-01 23:16:00,-15.1013441472314,48.2418088773265,50.5501999878302,7200,701670815.756778,1.87416794733259,1.79181939936098,"r_RG_10_061","r_RG_10_061.1","2010"
"11250",675420.532375168,7250279.4082637,2010-06-02 01:16:00,-1082.03796316334,-32.9097530236468,1082.53831598274,7200,701696300.153905,-3.1111874256105,1.29782993423649,"r_RG_10_061","r_RG_10_061.1","2010"
"11251",674338.494412004,7250246.49851067,2010-06-02 03:16:00,39.2027387004346,5.30982742831111,39.5607000561541,7200,647804620.285311,0.134626049913799,-3.03737183165528,"r_RG_10_061","r_RG_10_061.1","2010"
"11252",674377.697150705,7250251.8083381,2010-06-02 05:16:00,-8.31966403289698,-115.165189476684,115.465309408587,7200,649783320.275185,-1.64291218388792,-1.77753823380172,"r_RG_10_061","r_RG_10_061.1","2010"
"11253",674369.377486672,7250136.64314863,2010-06-02 07:16:00,-141.90371365624,145.323892152868,203.114986103662,7200,647517544.838879,2.34428749799408,-2.29598562529759,"r_RG_10_061","r_RG_10_061.1","2010"
"11254",674227.473773016,7250281.96704078,2010-06-02 09:16:00,21.0942550185136,262.797726716846,263.64296456065,7200,643041754.142889,1.49070002424669,-0.85358747374739,"r_RG_10_061","r_RG_10_061.1","2010"
"11255",674248.568028034,7250544.76476749,2010-06-02 11:16:00,25.1779193746625,136.457459033467,138.760822100142,7200,648423414.558651,1.38833729814782,-0.102362726098861,"r_RG_10_061","r_RG_10_061.1","2010"
"11256",674273.745947409,7250681.22222653,2010-06-02 13:16:00,2.41166894952767,-9.16425351239741,9.47626981262164,7200,651956644.69242,-1.3134702351935,-2.70180753334132,"r_RG_10_061","r_RG_10_061.1","2010"
"11257",674276.157616358,7250672.05797302,2010-06-02 15:16:00,-8.99436110910028,-16.1714929426089,18.5044782621328,7200,651915480.218249,-2.07837660503787,-0.764906369844371,"r_RG_10_061","r_RG_10_061.1","2010"
"11258",674267.163255249,7250655.88648007,2010-06-02 17:16:00,-37.9802825162187,-96.4511712761596,103.659685030174,7200,651205979.348915,-1.94592683005784,0.132449774980025,"r_RG_10_061","r_RG_10_061.1","2010"
"11259",674229.182972733,7250559.4353088,2010-06-02 19:16:00,130.568532273173,93.3952095508575,160.532883818298,7200,647740333.425577,0.62091844683584,2.56684527689368,"r_RG_10_061","r_RG_10_061.1","2010"
"11260",674359.751505006,7250652.83051835,2010-06-02 21:16:00,33.8524680936243,-40.800852923654,53.0160277211288,7200,655614345.411737,-0.878206141860248,-1.49912458869609,"r_RG_10_061","r_RG_10_061.1","2010"
"11261",674393.6039731,7250612.02966542,2010-06-02 23:16:00,-69.628102672752,-11.5886552296579,70.5859023590346,7200,656553418.336182,-2.97666796514573,-2.09846182328549,"r_RG_10_061","r_RG_10_061.1","2010"
"11262",674323.975870427,7250600.44101019,2010-06-03 01:16:00,-16.852760595968,50.5619509723037,53.2965892513832,7200,652995508.338115,1.89252511060542,-1.41399223142843,"r_RG_10_061","r_RG_10_061.1","2010"
"11263",674307.123109831,7250651.00296117,2010-06-03 03:16:00,31.7611315377289,-29.1983680510893,43.142950448524,7200,653045503.458556,-0.743382476005288,-2.63590758661071,"r_RG_10_061","r_RG_10_061.1","2010"
"11264",674338.884241369,7250621.80459312,2010-06-03 05:16:00,252.923004920129,-4.67574838269502,252.96622114576,7200,654077871.415641,-0.0184847393646913,0.724897736640596,"r_RG_10_061","r_RG_10_061.1","2010"
"11265",674591.807246289,7250617.12884473,2010-06-03 07:16:00,21.1970464903861,-64.6355546284467,68.0225675937222,7200,666260162.767588,-1.25390113704185,-1.23541639767716,"r_RG_10_061","r_RG_10_061.1","2010"
"11266",674613.004292779,7250552.4932901,2010-06-03 09:16:00,-25.0116988578811,18.9868013961241,31.401969795113,7200,666197002.983005,2.49228226501506,-2.53700190512267,"r_RG_10_061","r_RG_10_061.1","2010"
"11267",674587.992593921,7250571.4800915,2010-06-03 11:16:00,-114.953848422389,-231.532330152579,258.4987566179,7200,665298919.60849,-2.03163324893172,1.7592697932328,"r_RG_10_061","r_RG_10_061.1","2010"
"11268",674473.038745499,7250339.94776135,2010-06-03 13:16:00,NA,NA,NA,7200,655842410.301568,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11269",NA,NA,2010-06-03 15:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11270",NA,NA,2010-06-03 17:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11271",NA,NA,2010-06-03 19:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11272",NA,NA,2010-06-03 21:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11273",NA,NA,2010-06-03 23:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11274",NA,NA,2010-06-04 01:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11275",NA,NA,2010-06-04 03:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11276",672670.754494759,7251453.77573083,2010-06-04 05:16:00,97.3456266401336,147.768350058235,176.950999728437,7200,591279099.082821,0.988279311599316,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11277",672768.1001214,7251601.54408089,2010-06-04 07:16:00,17.2752489249688,703.534438177943,703.746502604293,7200,598444313.097592,1.54624631583134,0.557967004232027,"r_RG_10_061","r_RG_10_061.1","2010"
"11278",672785.375370325,7252305.07851907,2010-06-04 09:16:00,-75.0599169286434,361.908082787879,369.609863932949,7200,613085407.604178,1.77529751867521,0.229051202843864,"r_RG_10_061","r_RG_10_061.1","2010"
"11279",672710.315453396,7252666.98660186,2010-06-04 11:16:00,-448.544488578453,521.774119378068,688.070047224019,7200,617220621.507772,2.28086761018843,0.50557009151322,"r_RG_10_061","r_RG_10_061.1","2010"
"11280",672261.770964817,7253188.76072123,2010-06-04 13:16:00,316.126541926642,478.398400621489,573.411737085748,7200,608548022.837528,0.986864987818107,-1.29400262237032,"r_RG_10_061","r_RG_10_061.1","2010"
"11281",672577.897506744,7253667.15912186,2010-06-04 15:16:00,152.552742115338,111.379199744202,188.885323046995,7200,633417797.599514,0.630644882972465,-0.356220104845642,"r_RG_10_061","r_RG_10_061.1","2010"
"11282",672730.450248859,7253778.5383216,2010-06-04 17:16:00,3.70953985175584,6.92026934307069,7.85180321279187,7200,642849811.447353,1.07873425180432,0.448089368831852,"r_RG_10_061","r_RG_10_061.1","2010"
"11283",672734.159788711,7253785.45859094,2010-06-04 19:16:00,NA,NA,NA,7200,643178457.691004,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11284",NA,NA,2010-06-04 21:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11285",NA,NA,2010-06-04 23:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11286",NA,NA,2010-06-05 01:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11287",NA,NA,2010-06-05 03:16:00,NA,NA,NA,7200,NA,NA,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11288",672881.256662284,7253793.02654534,2010-06-05 05:16:00,-135.391689011245,-38.7082608034834,140.816330401513,7200,649999087.794718,-2.86312282809175,NA,"r_RG_10_061","r_RG_10_061.1","2010"
"11289",672745.864973272,7253754.31828453,2010-06-05 07:16:00,-102.589130400331,-73.251860124059,126.056989841622,7200,642978842.519589,-2.52151158697132,0.341611241120436,"r_RG_10_061","r_RG_10_061.1","2010"
"11290",672643.275842872,7253681.06642441,2010-06-05 09:16:00,-69.4209449016489,397.237569011748,403.257924690143,7200,636666761.254924,1.74380840045483,-2.01786531975343,"r_RG_10_061","r_RG_10_061.1","2010"
"11291",672573.85489797,7254078.30399342,2010-06-05 11:16:00,-71.9938105951296,135.364694830962,153.318979160072,7200,642916295.554061,2.05959865986477,0.315790259409931,"r_RG_10_061","r_RG_10_061.1","2010"
"11292",672501.861087375,7254213.66868825,2010-06-05 13:16:00,-133.582124713575,276.372737280093,306.96265889304,7200,642964248.512525,2.02102769643616,-0.0385709634286089,"r_RG_10_061","r_RG_10_061.1","2010"
"11293",672368.278962662,7254490.04142553,2010-06-05 15:16:00,-152.258114290424,125.617407225072,197.388617618204,7200,643801704.386808,2.45177516818909,0.430747471752936,"r_RG_10_061","r_RG_10_061.1","2010"
"11294",672216.020848371,7254615.65883276,2010-06-05 17:16:00,91.8438922904897,174.799799541943,197.459541352072,7200,640210027.187347,1.08701752429527,-1.36475764389383,"r_RG_10_061","r_RG_10_061.1","2010"
"11295",672307.864740662,7254790.4586323,2010-06-05 19:16:00,-307.151582699153,24.7392541682348,308.146272817626,7200,648663402.457376,3.06122203078274,1.97420450648747,"r_RG_10_061","r_RG_10_061.1","2010"
"11296",672000.713157963,7254815.19788647,2010-06-05 21:16:00,-120.012359725195,305.668154631741,328.383902228449,7200,635820527.71819,1.94492712265894,-1.1162949081238,"r_RG_10_061","r_RG_10_061.1","2010"
