sto,x,y,wald,wald_max,versiegelt
5330,4313206.858280708,3159620.4591531563,0,0,94.64473724365234
5331,4313306.884192129,3159619.0915472843,0,0,90.39083099365234
5332,4313406.910088911,3159617.7239458095,4.083216190338135,54,76.33186340332031
5333,4313506.935971026,3159616.356348732,1.49894118309021,41,82.781768798828125
5334,4313606.96183844,3159614.9887560564,0.6898117661476135,47,82.10014343261719
5335,4313706.987691126,3159613.621167776,2.178462505340576,57,48.12144470214844
5336,4313807.01352905,3159612.253583895,0,0,98.3294448852539
5337,4313907.039352183,3159610.8860044177,0,0,99.99126434326172
5338,4314007.065160492,3159609.5184293394,0,0,97.70103454589844
5339,4314107.090953952,3159608.150858658,0,0,91.78141784667969
5340,4314207.116732527,3159606.783292381,0.419704407453537,42,87.752349853515625
5341,4314307.142496186,3159605.4157305057,11.312579154968262,62,56.478111267089844
5342,4314407.1682449,3159604.048173032,1.689353108406067,61,89.09986114501953
5343,4314507.193978641,3159602.6806199616,2.9158852100372314,52,81.12125396728516
5344,4314607.219697375,3159601.313071292,0.39963632822036743,44,95.6304702758789
5345,4314707.245401071,3159599.9455270264,3.418410062789917,58,74.78020477294922
5346,4314807.271089702,3159598.5779871643,25.963884353637695,82,29.99272346496582
5347,4314907.296763232,3159597.210451706,10.043621063232422,62,56.63078308105469
5348,4315007.322421634,3159595.8429206526,14.745487213134766,58,31.945119857788086
5349,4315107.348064874,3159594.475394002,5.683282852172852,50,66.01818084716797
5350,4315207.373692927,3159593.1078717588,4.133327007293701,55,70.05496978759766
5351,4315307.399305757,3159591.740353923,3.569169044494629,70,18.67374038696289
5352,4315407.424903336,3159590.372840491,13.367610931396484,70,28.76937484741211
5353,4315507.450485631,3159589.0053314683,1.1965795755386353,46,47.46246337890625
5354,4315607.476052614,3159587.6378268492,0.38584578037261963,40,46.513004302978516
5355,4315707.501604253,3159586.270326638,0,0,97.84429931640625
5356,4315807.52714052,3159584.902830835,0.15802615880966187,45,97.21573638916016
5357,4315907.552661376,3159583.5353394416,1.653633713722229,61,83.85430908203125
5358,4316007.578166802,3159582.1678524553,0,0,98.2786636352539
5359,4316107.603656758,3159580.800369876,0,0,99.91204071044922
5360,4316207.629131217,3159579.4328917083,2.127316951751709,57,87.666046142578125
5361,4316307.654590149,3159578.065417951,0.32976990938186646,33,83.49925231933594
5362,4316407.680033521,3159576.6979486044,1.7153500318527222,56,82.86138153076172
5363,4316507.705461305,3159575.330483668,4.509859085083008,56,61.6563835144043
5364,4316607.730873468,3159573.9630231448,5.664836406707764,67,63.34389114379883
5365,4316707.756269982,3159572.595567031,6.542435646057129,51,46.35547637939453
5366,4316807.781650811,3159571.228115325,2.2261979579925537,51,55.54222106933594
5367,4316907.807015931,3159569.8606680357,1.6054900884628296,56,29.96957015991211
5368,4317007.832365306,3159568.4932251615,2.6521644592285156,67,59.562744140625
5369,4317107.857698909,3159567.125786697,1.2121915817260742,54,52.495704650878906
5370,4317207.883016706,3159565.7583526447,5.162437915802002,63,50.88363265991211
5371,4317307.90831867,3159564.3909230065,12.09365177154541,71,42.017635345458984
5372,4317407.9336047685,3159563.023497785,14.78335952758789,57,31.19540023803711
5373,4317507.958874969,3159561.656076978,6.000080585479736,65,47.80196762084961
5374,4317607.984129244,3159560.2886605877,27.647464752197266,69,19.087417602539062
5375,4317708.00936756,3159558.921248612,75.248626708984375,93,3.3268494606018066
5376,4317808.034589888,3159557.5538410516,59.15912628173828,89,15.263068199157715
5377,4317908.059796196,3159556.186437908,21.235403060913086,82,42.27543640136719
5378,4318008.084986457,3159554.8190391804,10.161761283874512,65,45.111785888671875
5379,4318108.110160635,3159553.451644872,47.01042175292969,96,23.37425994873047
5380,4318208.135318703,3159552.084254982,33.51609420776367,85,16.511474609375
5381,4318308.1604606295,3159550.7168695084,22.113143920898438,85,38.49202346801758
5382,4318408.185586383,3159549.3494884516,66.48393249511719,100,7.539851188659668
5383,4318508.210695934,3159547.982111817,89.7774887084961,100,0
5384,4318608.235789249,3159546.6147396,92.0416259765625,100,0
5385,4318708.2608663,3159545.247371804,89.499664306640625,99,0
5386,4318808.285927056,3159543.880008427,86.932708740234375,96,0
5387,4318908.310971486,3159542.512649473,79.39734649658203,96,0
5388,4319008.3359995615,3159541.145294938,63.71337127685547,99,0
5389,4319108.361011247,3159539.7779448214,37.4737663269043,87,0
5390,4319208.386006516,3159538.41059913,33.68870162963867,79,0
5391,4319308.410985333,3159537.0432578614,5.662083625793457,83,0
5392,4319408.435947673,3159535.675921015,4.594302654266357,65,0
5393,4319508.460893504,3159534.3085885914,13.529903411865234,74,1.5922907590866089
5394,4319608.485822793,3159532.941260594,2.0985584259033203,45,9.67897891998291
5395,4319708.510735511,3159531.5739370203,0.4134070873260498,49,0.3222614824771881
5396,4319808.535631626,3159530.206617868,8.164820671081543,75,0
5397,4319908.5605111085,3159528.8393031415,0,0,0
5398,4320008.585373927,3159527.471992842,0,0,0
5399,4320108.610220052,3159526.104686965,0,0,0
5400,4320208.635049451,3159524.737385515,0,0,0
5401,4320308.659862095,3159523.370088492,0,0,0
5402,4320408.684657953,3159522.002795894,0.19514070451259613,28,0
5403,4320508.709436993,3159520.6355077242,53.20294952392578,91,0
5404,4320608.734199187,3159519.2682239837,76.91425323486328,92,0
5405,4320708.7589445,3159517.900944672,44.18574523925781,90,0
5406,4320808.7836729055,3159516.53366979,3.039527177810669,69,0
5407,4320908.808384369,3159515.166399333,0,0,0
5408,4321008.833078867,3159513.7991333064,0,0,0
5409,4321108.8577563595,3159512.4318717103,0,0,0
5410,4321208.882416822,3159511.064614544,0,0,0
5411,4321308.90706022,3159509.697361807,44.438472747802734,88,0
5412,4321408.931686526,3159508.3301135,6.97166633605957,86,0
5413,4321508.956295707,3159506.962869627,0,0,0
5414,4321608.980887736,3159505.5956301875,27.483043670654297,96,0
5415,4321709.005462578,3159504.2283951757,86.21446990966797,99,0
5416,4321809.0300202025,3159502.8611645997,69.23212432861328,100,0
5417,4321909.054560582,3159501.4939384563,93.15165710449219,100,0
5418,4322009.079083685,3159500.126716748,87.739837646484375,99,0
5419,4322109.103589479,3159498.7594994702,89.66194915771484,100,0
5420,4322209.128077933,3159497.3922866285,87.360870361328125,98,0
5421,4322309.15254902,3159496.025078221,90.22943115234375,100,0
5422,4322409.177002704,3159494.65787425,89.2546157836914,100,0
5423,4322509.20143896,3159493.2906747153,87.96996307373047,100,0
5424,4322609.225857752,3159491.9234796134,89.75862121582031,100,0
5425,4322709.250259055,3159490.5562889497,91.1209487915039,98,0
5426,4322809.27464283,3159489.189102723,91.80841827392578,100,0
5427,4322909.299009056,3159487.8219209346,90.34827423095703,96,0
5428,4323009.323357696,3159486.454743582,93.2841567993164,98,0
5429,4323109.347688721,3159485.0875706663,90.64405059814453,98,0
5430,4323209.3720021,3159483.7204021914,91.1980972290039,100,0
5431,4323309.396297803,3159482.3532381556,94.16499328613281,100,0
5432,4323409.4205757985,3159480.9860785594,95.45719146728516,100,0
5433,4323509.444836057,3159479.618923399,95.234710693359375,100,0
5434,4323609.469078545,3159478.2517726813,96.77863311767578,100,0
5435,4323709.4933032375,3159476.8846264053,97.6339340209961,100,0
5436,4323809.5175100975,3159475.5174845704,91.787109375,100,0
5437,4323909.541699098,3159474.150347176,90.81097412109375,100,0
5438,4324009.565870207,3159472.7832142226,93.594879150390625,100,0
5439,4324109.590023395,3159471.4160857117,94.3455581665039,100,0
5440,4324209.6141586285,3159470.0489616427,93.43804931640625,100,0
5441,4324309.638275879,3159468.681842018,95.07554626464844,100,0
5493,4312705.361116668,3159527.2710624253,0,0,24.623193740844727
5494,4312805.387102435,3159525.9034500513,0,0,86.97505187988281
5495,4312905.413073716,3159524.535842088,1.7258926630020142,63,75.58195495605469
5496,4313005.439030483,3159523.1682385397,0,0,88.13687896728516
5497,4313105.464972705,3159521.8006394077,0.4596747159957886,46,90.11077880859375
5498,4313205.49090035,3159520.433044691,0,0,99.51676177978516
5499,4313305.51681339,3159519.065454388,0,0,97.98088836669922
5500,4313405.542711789,3159517.697868501,1.5887905359268188,58,66.28914642333984
5501,4313505.568595521,3159516.3302870314,0.849399983882904,46,91.1898193359375
5502,4313605.594464555,3159514.9627099815,0.2195461392402649,44,50.090614318847656
5503,4313705.620318857,3159513.5951373484,8.164237976074219,68,14.739151954650879
5504,4313805.646158399,3159512.227569132,0,0,82.73883819580078
5505,4313905.671983153,3159510.8600053345,0,0,90.77176666259766
5506,4314005.697793082,3159509.4924459546,3.674351453781128,52,61.85251998901367
5507,4314105.723588158,3159508.1248909947,3.630500555038452,46,61.56231689453125
5508,4314205.749368354,3159506.757340454,0,0,91.04981231689453
5509,4314305.775133633,3159505.389794333,0.688430905342102,49,84.31925201416016
5510,4314405.800883968,3159504.0222526337,0,0,96.44544219970703
5511,4314505.826619328,3159502.6547153555,1.9107199907302856,50,80.853118896484375
5512,4314605.852339681,3159501.287182498,7.474410057067871,85,72.525054931640625
5513,4314705.878045,3159499.919654062,27.311893463134766,85,28.187782287597656
5514,4314805.903735249,3159498.5521300477,14.388927459716797,92,42.567955017089844
5515,4314905.929410403,3159497.1846104553,7.162516117095947,92,48.67363739013672
5516,4315005.955070425,3159495.8170952857,13.477082252502441,53,32.02663040161133
5517,4315105.98071529,3159494.449584539,17.926246643066406,59,36.36796188354492
5518,4315206.006344963,3159493.0820782175,13.057202339172363,59,51.3370475769043
5519,4315306.0319594145,3159491.7145763207,18.927209854125977,72,24.22810935974121
5520,4315406.057558616,3159490.3470788463,10.391627311706543,73,17.942134857177734
5521,4315506.083142536,3159488.9795857994,3.085789442062378,43,37.313743591308594
5522,4315606.108711139,3159487.612097178,1.8615225553512573,43,50.02729034423828
5523,4315706.134264403,3159486.2446129816,23.43330955505371,73,47.843685150146484
5524,4315806.159802291,3159484.877133209,7.159491539001465,70,67.196136474609375
5525,4315906.185324775,3159483.5096578645,0,0,92.21241760253906
5526,4316006.210831821,3159482.1421869467,0,0,98.94422912597656
5527,4316106.236323402,3159480.7747204555,0,0,99.3869400024414
5528,4316206.261799485,3159479.4072583937,1.480164885520935,57,84.87800598144531
5529,4316306.287260042,3159478.039800762,0,0,93.33502960205078
5530,4316406.31270504,3159476.672347558,3.647280216217041,56,76.65642547607422
5531,4316506.338134449,3159475.3048987826,9.88780403137207,56,44.373634338378906
5532,4316606.363548236,3159473.937454438,14.644947052001953,67,46.38058853149414
5533,4316706.388946375,3159472.570014522,3.646472692489624,51,63.011009216308594
5534,4316806.414328831,3159471.202579033,5.594088077545166,69,62.008636474609375
5535,4316906.439695578,3159469.8351479787,19.37202262878418,73,29.241111755371094
5536,4317006.465046579,3159468.467721357,6.394804954528809,56,50.373050689697266
5537,4317106.490381809,3159467.100299165,44.455509185791016,82,10.370443344116211
5538,4317206.5157012325,3159465.732881404,28.59191131591797,82,34.842247009277344
5539,4317306.541004825,3159464.365468077,22.853595733642578,80,41.45332336425781
5540,4317406.5662925495,3159462.9980591824,16.245588302612305,75,41.201866149902344
5541,4317506.591564379,3159461.6306547206,23.538314819335938,60,22.11719512939453
5542,4317606.61682028,3159460.263254693,37.43674087524414,89,17.73049545288086
5543,4317706.642060225,3159458.8958590995,74.51073455810547,95,7.1109514236450195
5544,4317806.667284182,3159457.528467941,21.053348541259766,84,35.903175354003906
5545,4317906.692492119,3159456.161081217,15.382536888122559,63,51.54103088378906
5546,4318006.717684008,3159454.7936989274,21.568828582763672,82,47.388404846191406
5547,4318106.742859815,3159453.4263210744,24.07388687133789,90,22.116914749145508
5548,4318206.768019513,3159452.0589476605,19.79535675048828,88,31.610965728759766
5549,4318306.793163069,3159450.691578678,18.267728805541992,80,32.43182373046875
5550,4318406.818290452,3159449.324214134,83.43634796142578,100,3.083559204242192e-5
5551,4318506.843401632,3159447.956854029,82.76082611083984,99,0.2156006097793579
5552,4318606.868496579,3159446.5894983597,89.35206604003906,99,0
5553,4318706.893575261,3159445.2221471295,90.22593688964844,98,0
5554,4318806.918637649,3159443.854800339,91.52186584472656,100,0
5555,4318906.94368371,3159442.4874579874,87.69805145263672,97,0
5556,4319006.968713414,3159441.1201200755,38.682281494140625,92,0
5557,4319106.993726732,3159439.752786601,1.9159395694732666,77,0
5558,4319207.018723632,3159438.3854575665,34.35074996948242,85,0
5559,4319307.043704083,3159437.018132977,70.47142028808594,91,0
5560,4319407.068668055,3159435.6508128284,44.89681625366211,91,0
5561,4319507.09361552,3159434.2834971203,0.41643422842025757,58,0
5562,4319607.118546441,3159432.916185852,0,0,0.13508039712905884
5563,4319707.143460792,3159431.5488790297,0,0,0.02109023742377758
5564,4319807.168358539,3159430.1815766464,1.3304539918899536,70,0
5565,4319907.193239657,3159428.8142787097,1.1955593824386597,59,0.09192568063735962
5566,4320007.218104109,3159427.4469852163,0,0,1.4167132377624512
5567,4320107.242951867,3159426.0796961645,8.022256851196289,58,0.1254923790693283
5568,4320207.267782901,3159424.7124115573,3.8355109691619873,58,0
5569,4320307.29259718,3159423.345131397,0.30687248706817627,63,0
5570,4320407.317394671,3159421.9778556814,55.21440124511719,88,0
5571,4320507.342175348,3159420.6105844113,77.25701141357422,84,0
5572,4320607.366939176,3159419.2433175864,82.546875,94,0
5573,4320707.391686125,3159417.87605521,75.4070816040039,94,0
5574,4320807.416416167,3159416.508797281,0.5240729451179504,69,0
5575,4320907.441129268,3159415.1415437968,6.692400932312012,55,0
5576,4321007.465825399,3159413.774294759,0.7025517225265503,49,0
5577,4321107.49050453,3159412.4070501723,1.2366998195648193,41,0
5578,4321207.51516663,3159411.039810034,13.64334774017334,74,0
5579,4321307.539811665,3159409.6725743436,43.56338882446289,84,0
5580,4321407.564439608,3159408.3053431027,0,0,0
5581,4321507.589050429,3159406.938116314,21.471954345703125,92,0
5582,4321607.613644093,3159405.570893973,82.5789794921875,97,0
5583,4321707.638220573,3159404.2036760817,62.999210357666016,98,0
5584,4321807.662779838,3159402.836462646,89.38676452636719,100,0
5585,4321907.687321856,3159401.4692536597,89.3038330078125,99,0
5586,4322007.711846596,3159400.1020491244,88.508453369140625,96,0
5587,4322107.73635403,3159398.734849042,91.603057861328125,100,0
5588,4322207.760844124,3159397.3676534113,87.758575439453125,100,0
5589,4322307.785316849,3159396.0004622377,88.18727111816406,97,0
5590,4322407.809772176,3159394.6332755145,85.8021469116211,97,0
5591,4322507.834210068,3159393.2660932457,87.87223052978516,97,0
5592,4322607.858630503,3159391.8989154315,87.09667205810547,98,0
5593,4322707.883033443,3159390.5317420703,88.58482360839844,96,0
5594,4322807.907418863,3159389.1645731656,91.102996826171875,97,0
5595,4322907.931786727,3159387.797408719,92.1300277709961,99,0
5596,4323007.956137011,3159386.430248727,91.93659210205078,97,0
5597,4323107.980469676,3159385.063093193,89.892364501953125,99,0
5598,4323208.004784698,3159383.6959421155,92.02040100097656,100,0
5599,4323308.029082043,3159382.3287954936,93.31854248046875,99,0
5600,4323408.05336168,3159380.961653329,93.33613586425781,100,0
5601,4323508.0776235815,3159379.5945156207,92.47789001464844,100,0
5602,4323608.101867712,3159378.2273823745,93.254486083984375,100,0
5603,4323708.126094047,3159376.8602535883,89.12812042236328,100,0
5604,4323808.150302552,3159375.493129261,89.962738037109375,100,0
5605,4323908.1744931955,3159374.126009391,94.72673797607422,100,0
5606,4324008.198665947,3159372.7588939816,90.52592468261719,100,0
5607,4324108.222820778,3159371.3917830344,95.002685546875,100,0
5608,4324208.246957657,3159370.0246765474,96.08824157714844,100,0
5609,4324308.2710765535,3159368.6575745204,96.47991943359375,100,0
5610,4324408.2951774355,3159367.290476958,97.78822326660156,100,0
5662,4312703.993744717,3159427.24487756,3.8357582092285156,54,69.39331817626953
5663,4312804.019732105,3159425.877280663,0,0,92.414031982421875
5664,4312904.04570501,3159424.509688198,7.6981940269470215,63,14.987916946411133
5665,4313004.071663398,3159423.1421001665,0.7328634262084961,50,82.28990936279297
5666,4313104.097607243,3159421.774516569,1.0392645597457886,57,81.20682525634766
5667,4313204.123536512,3159420.4069374055,0,0,91.01287841796875
5668,4313304.149451174,3159419.0393626723,0,0,99.85102844238281
5669,4313404.175351198,3159417.6717923745,4.881673812866211,55,60.27579116821289
5670,4313504.2012365535,3159416.3042265135,0,0,98.509033203125
5671,4313604.227107211,3159414.9366650893,3.7673399448394775,65,50.031829833984375
5672,4313704.252963139,3159413.569108101,0,0,0.0821695625782013
5673,4313804.278804306,3159412.2015555487,0,0,0.3330807387828827
5674,4313904.304630682,3159410.8340074318,0,0,3.672072172164917
5675,4314004.330442239,3159409.4664637526,0,0,66.2314224243164
5676,4314104.356238941,3159408.0989245125,0,0,93.27149963378906
5677,4314204.382020759,3159406.7313897074,0.7994369864463806,41,87.583953857421875
5678,4314304.407787665,3159405.3638593424,0.47966232895851135,48,79.050994873046875
5679,4314404.433539627,3159403.9963334184,0,0,96.8794174194336
5680,4314504.459276614,3159402.6288119294,0,0,92.3492660522461
5681,4314604.484998594,3159401.2612948827,33.29422378540039,90,37.38285446166992
5682,4314704.510705538,3159399.8937822767,61.82958984375,94,1.5975375175476074
5683,4314804.536397416,3159398.5262741107,47.381385803222656,94,10.068750381469727
5684,4314904.562074195,3159397.158770385,8.741239547729492,77,36.5250129699707
5685,4315004.587735846,3159395.7912711003,5.412522792816162,54,32.09745788574219
5686,4315104.613382338,3159394.423776258,30.88610076904297,64,25.58993911743164
5687,4315204.63901364,3159393.0562858563,18.113510131835938,62,32.80922317504883
5688,4315304.66462972,3159391.6887999,21.095121383666992,72,16.237085342407227
5689,4315404.690230549,3159390.3213183857,9.468732833862305,62,9.943145751953125
5690,4315504.715816097,3159388.953841312,3.041769504547119,50,39.1773796081543
5691,4315604.741386333,3159387.586368686,4.317661762237549,64,47.88957977294922
5692,4315704.766941224,3159386.2189005036,8.608538627624512,67,39.955204010009766
5693,4315804.792480742,3159384.851436762,3.747732639312744,70,28.940940856933594
5694,4315904.818004855,3159383.4839774687,0,0,81.26128387451172
5695,4316004.843513533,3159382.1165226223,0,0,100
5696,4316104.869006745,3159380.749072221,0,0,99.99999237060547
5697,4316204.8944844585,3159379.381626264,0,0,98.93821716308594
5698,4316304.919946645,3159378.0141847543,0,0,92.6781234741211
5699,4316404.945393273,3159376.646747694,0,0,76.28336334228516
5700,4316504.970824314,3159375.279315079,2.8889801502227783,37,63.972381591796875
5701,4316604.996239734,3159373.9118869104,5.091834545135498,54,49.541866302490234
5702,4316705.021639505,3159372.544463194,12.482841491699219,69,49.353553771972656
5703,4316805.0470235925,3159371.177043923,3.5790131092071533,51,59.6119499206543
5704,4316905.072391971,3159369.8096291027,12.964875221252441,61,52.51540756225586
5705,4317005.0977446055,3159368.442218733,10.166609764099121,68,59.2528190612793
5706,4317105.123081468,3159367.0748128137,8.261046409606934,68,61.526939392089844
5707,4317205.148402526,3159365.707411345,7.695519924163818,64,64.52294921875
5708,4317305.173707749,3159364.3400143255,27.478923797607422,63,35.48335647583008
5709,4317405.198997108,3159362.9726217566,31.751834869384766,75,34.49213790893555
5710,4317505.224270572,3159361.60523364,37.98628616333008,89,15.229483604431152
5711,4317605.249528107,3159360.237849976,67.9846420288086,89,5.179194450378418
5712,4317705.274769687,3159358.870470766,25.455162048339844,86,38.935272216796875
5713,4317805.299995277,3159357.503096009,21.0590877532959,62,40.750709533691406
5714,4317905.325204851,3159356.135725706,9.0157318115234375,60,54.35463333129883
5715,4318005.350398374,3159354.7683598516,8.862357139587402,75,40.80488204956055
5716,4318105.375575818,3159353.400998453,11.491352081298828,76,1.65625
5717,4318205.40073715,3159352.033641513,3.3190064430236816,69,45.4660758972168
5718,4318305.42588234,3159350.6662890273,19.697874069213867,86,42.34352493286133
5719,4318405.451011361,3159349.2989409952,77.5771484375,100,1.2146397829055786
5720,4318505.476124177,3159347.931597421,50.767181396484375,97,14.448793411254883
5721,4318605.50122076,3159346.5642583,87.3014144897461,97,0
5722,4318705.526301079,3159345.196923636,88.70518493652344,97,0
5723,4318805.551365103,3159343.829593431,91.82060241699219,99,0
5724,4318905.576412803,3159342.4622676815,76.296844482421875,99,0.8094420433044434
5725,4319005.601444145,3159341.094946391,43.12504577636719,95,0
5726,4319105.6264591,3159339.727629559,0,0,0
5727,4319205.651457639,3159338.360317186,28.294313430786133,90,0
5728,4319305.676439729,3159336.9930092734,66.21614837646484,93,0
5729,4319405.70140534,3159335.6257058186,29.4245548248291,91,0
5730,4319505.726354439,3159334.258406823,3.094555139541626,51,0
5731,4319605.751287002,3159332.89111229,5.143072605133057,55,0
5732,4319705.776202992,3159331.523822216,2.761432409286499,55,0
5733,4319805.80110238,3159330.156536604,3.213737964630127,58,0
5734,4319905.8259851355,3159328.789255456,3.229743480682373,73,2.3944783210754395
5735,4320005.850851229,3159327.421978766,1.5306121110916138,42,55.13228225708008
5736,4320105.8757006265,3159326.0547065386,0.22395408153533936,36,12.814027786254883
5737,4320205.9005333,3159324.6874387753,0,0,0
5738,4320305.925349222,3159323.320175478,3.562551498413086,66,0
5739,4320405.950148354,3159321.952916642,55.43857192993164,81,0
5740,4320505.974930671,3159320.585662272,17.007104873657227,77,0
5741,4320605.999696141,3159319.218412365,25.78333854675293,82,0
5742,4320706.024444734,3159317.8511669226,26.37902069091797,84,0
5743,4320806.049176416,3159316.483925947,1.263963222503662,60,0
5744,4320906.073891158,3159315.116689436,30.22979736328125,79,0
5745,4321006.098588932,3159313.7494573896,29.314809799194336,77,0
5746,4321106.123269707,3159312.3822298124,20.670896530151367,73,0
5747,4321206.147933447,3159311.015006702,38.89714050292969,77,0
5748,4321306.172580128,3159309.6477880566,19.422391891479492,77,0
5749,4321406.197209714,3159308.280573881,2.505547285079956,48,0
5750,4321506.221822177,3159306.913364174,43.77606964111328,95,0
5751,4321606.246417486,3159305.5461589363,69.57505798339844,93,0
5752,4321706.270995612,3159304.1789581683,61.52458953857422,96,0
5753,4321806.29555652,3159302.811761869,88.2496337890625,95,0
5754,4321906.320100182,3159301.4445700385,92.84070587158203,100,0
5755,4322006.344626569,3159300.0773826796,92.92425537109375,100,0
5756,4322106.369135647,3159298.7101997896,94.93858337402344,100,0
5757,4322206.393627387,3159297.3430213737,93.21258544921875,100,0
5758,4322306.418101758,3159295.9758474287,90.13157653808594,100,0
5759,4322406.442558729,3159294.608677953,90.930908203125,100,0
5760,4322506.466998271,3159293.2415129533,90.40650939941406,100,0
5761,4322606.49142035,3159291.8743524263,93.10514831542969,100,0
5762,4322706.515824936,3159290.507196371,91.37220001220703,100,0
5763,4322806.5402120035,3159289.1400447893,88.75994873046875,100,0
5764,4322906.564581517,3159287.772897681,94.20275115966797,100,0
5765,4323006.588933445,3159286.405755047,91.912689208984375,99,0
5766,4323106.613267759,3159285.038616892,93.60555267333984,100,0
5767,4323206.637584429,3159283.6714832108,94.1168212890625,100,0
5768,4323306.661883422,3159282.304354004,94.992156982421875,100,0
5769,4323406.686164708,3159280.9372292724,92.6084213256836,100,0
5770,4323506.710428257,3159279.570109017,92.17171478271484,99,0
5771,4323606.73467404,3159278.202993241,88.4144058227539,100,0
5772,4323706.758902023,3159276.8358819424,83.93254852294922,93,0
5773,4323806.783112175,3159275.4687751215,87.69499969482422,94,0
5774,4323906.807304469,3159274.1016727765,89.51014709472656,100,0
5775,4324006.831478871,3159272.7345749107,89.12939453125,95,0
5776,4324106.855635352,3159271.367481529,97.496673583984375,100,0
5777,4324206.879773882,3159270.0003926223,95.01567077636719,100,0
5778,4324306.903894428,3159268.6333081946,93.613250732421875,100,0
5779,4324406.927996962,3159267.266228246,95.48204040527344,100,0
5832,4312702.626389253,3159327.218693885,0.327798992395401,45,88.02887725830078
5833,4312802.652378271,3159325.851112465,0,0,90.231201171875
5834,4312902.678352802,3159324.483535497,0.14913275837898254,38,89.92567443847656
5835,4313002.704312821,3159323.115962982,0.5862026810646057,46,65.57426452636719
5836,4313102.730258295,3159321.748394919,0,0,96.284515380859375
5837,4313202.756189194,3159320.380831307,1.4689610004425049,38,72.85736846923828
5838,4313302.782105483,3159319.013272145,1.2262293100357056,62,74.30924224853516
5839,4313402.808007138,3159317.64571744,7.788341045379639,62,60.35291290283203
5840,4313502.833894125,3159316.2781671872,0,0,99.18123626708984
5841,4313602.859766412,3159314.9106213874,2.299713373184204,69,76.886016845703125
5842,4313702.885623969,3159313.543080043,5.354883193969727,69,44.134132385253906
5843,4313802.911466767,3159312.1755431537,0.9399269819259644,42,24.174890518188477
5844,4313902.937294776,3159310.808010719,5.076639652252197,47,16.468238830566406
5845,4314002.963107962,3159309.4404827403,0.578782320022583,35,65.93473815917969
5846,4314102.988906297,3159308.072959218,0,0,91.25343322753906
5847,4314203.014689747,3159306.705440149,0,0,98.10956573486328
5848,4314303.040458286,3159305.3379255394,0,0,98.02128601074219
5849,4314403.066211878,3159303.9704153896,0,0,99.86036682128906
5850,4314503.091950498,3159302.602909695,11.243054389953613,85,53.70722579956055
5851,4314603.117674111,3159301.2354084575,24.607421875,89,2.8927886486053467
5852,4314703.14338269,3159299.8679116797,33.67283630371094,87,10.536233901977539
5853,4314803.169076201,3159298.500419361,24.679534912109375,79,33.753082275390625
5854,4314903.194754614,3159297.1329315035,20.381149291992188,72,29.061717987060547
5855,4315003.220417897,3159295.7654481027,11.804045677185059,71,34.41604995727539
5856,4315103.246066023,3159294.3979691635,17.27277374267578,63,44.18308639526367
5857,4315203.271698958,3159293.0304946858,15.470952987670898,64,38.01510238647461
5858,4315303.297316675,3159291.6630246663,29.71030616760254,74,25.465267181396484
5859,4315403.322919138,3159290.29555911,15.443406105041504,75,3.740391731262207
5860,4315503.34850632,3159288.928098013,28.570035934448242,78,30.31731414794922
5861,4315603.374078192,3159287.560641382,17.12340545654297,73,25.437524795532227
5862,4315703.399634718,3159286.1931892135,2.0976827144622803,50,26.82942771911621
5863,4315803.425175874,3159284.825741506,0,0,3.9708163738250732
5864,4315903.450701621,3159283.4582982613,3.744032382965088,67,60.60935592651367
5865,4316003.476211934,3159282.090859484,3.439620018005371,57,91.08146667480469
5866,4316103.501706783,3159280.7234251704,0.26006895303726196,40,95.844329833984375
5867,4316203.527186135,3159279.35599532,16.560653686523438,61,40.78720474243164
5868,4316303.552649959,3159277.988569933,3.7144615650177,62,87.67851257324219
5869,4316403.5780982245,3159276.621149013,1.4346379041671753,46,78.09961700439453
5870,4316503.6035309015,3159275.253732561,0.7476947903633118,35,77.2916488647461
5871,4316603.62894796,3159273.8863205723,0.23155729472637177,28,88.79410552978516
5872,4316703.654349367,3159272.518913055,3.8910176753997803,69,66.88092041015625
5873,4316803.679735094,3159271.1515100007,3.032658576965332,56,61.32905197143555
5874,4316903.705105111,3159269.7841114146,12.774784088134766,75,52.12562942504883
5875,4317003.730459385,3159268.416717297,8.257246971130371,62,47.18742370605469
5876,4317103.755797886,3159267.04932765,5.016810417175293,55,43.66311264038086
5877,4317203.781120583,3159265.68194247,4.1860575675964355,45,47.74479293823242
5878,4317303.806427445,3159264.3145617587,11.893770217895508,64,44.71671676635742
5879,4317403.831718444,3159262.947185519,17.172447204589844,71,48.01994705200195
5880,4317503.856993548,3159261.579813747,45.939476013183594,85,16.35926628112793
5881,4317603.882252724,3159260.212446447,35.7177619934082,86,30.60291290283203
5882,4317703.907495943,3159258.845083619,9.423742294311523,57,60.42075729370117
5883,4317803.932723177,3159257.4777252623,29.050384521484375,87,39.79804229736328
5884,4317903.957934388,3159256.110371378,23.843690872192383,83,38.49539566040039
5885,4318003.983129553,3159254.743021963,16.914640426635742,76,21.492233276367188
5886,4318104.00830864,3159253.3756770203,15.728611946105957,86,2.087635040283203
5887,4318204.033471613,3159252.0083365534,28.490285873413086,66,19.45650863647461
5888,4318304.058618448,3159250.6410005623,51.922935485839844,100,12.183980941772461
5889,4318404.083749107,3159249.2736690417,89.8881607055664,99,0
5890,4318504.108863567,3159247.906341996,87.27293395996094,97,0
